line_1,suburb,postal_code,state,country,location
259 SKIMMINGS GAP ROAD,MAIN CREEK,2420,NSW,AUSTRALIA,"{'longitude': 151.78315294, 'latitude': -32.28181046}"
1286 BARHAM ROAD,DENILIQUIN,2710,NSW,AUSTRALIA,"{'longitude': 144.81957696, 'latitude': -35.56941218}"
243 CAMBERWARRA DRIVE,CRAIGIE,6025,WA,AUSTRALIA,"{'longitude': 115.75932071, 'latitude': -31.78424661}"
30A DERBYSHIRE AVENUE,TOONGABBIE,2146,NSW,AUSTRALIA,"{'longitude': 150.95729163, 'latitude': -33.79164674}"
"UNIT 33, 3A MOOLANDA BOULEVARD",KINGSLEY,6026,WA,AUSTRALIA,"{'longitude': 115.80451382, 'latitude': -31.82012627}"
7 RHATIGAN PLACE,CABLE BEACH,6726,WA,AUSTRALIA,"{'longitude': 122.21590929, 'latitude': -17.95432626}"
2785 NEWDEGATE-RAVENSTHORPE ROAD,EAST NEWDEGATE,6355,WA,AUSTRALIA,"{'longitude': 119.30324345, 'latitude': -33.07832397}"
9 EILISH COURT,MOUNT HELEN,3350,VIC,AUSTRALIA,"{'longitude': 143.8779034, 'latitude': -37.62528837}"
384 HIGH STREET,WINDSOR,3181,VIC,AUSTRALIA,"{'longitude': 145.00103093, 'latitude': -37.85305384}"
60 HUDSON ROAD,WITHERS,6230,WA,AUSTRALIA,"{'longitude': 115.63606085, 'latitude': -33.36460663}"
73 POINT SAMSON-ROEBOURNE ROAD,ROEBOURNE,6718,WA,AUSTRALIA,"{'longitude': 117.14217982, 'latitude': -20.75092648}"
16 COBAKI BRACE,LAKELANDS,6180,WA,AUSTRALIA,"{'longitude': 115.7586426, 'latitude': -32.47548052}"
30 MANYARRA TURN,JOONDALUP,6027,WA,AUSTRALIA,"{'longitude': 115.7517507, 'latitude': -31.72536661}"
"UNIT 325, 44 ARMBRUSTER AVENUE",NORTH KELLYVILLE,2155,NSW,AUSTRALIA,"{'longitude': 150.95214796, 'latitude': -33.68686549}"
"UNIT 1, 217-219 QUEEN STREET",CONCORD WEST,2138,NSW,AUSTRALIA,"{'longitude': 151.0866354, 'latitude': -33.85053351}"
5 SEDGEMOOR HILL,LEDA,6170,WA,AUSTRALIA,"{'longitude': 115.803397, 'latitude': -32.26654397}"
21 CORAL STREET,ALSTONVILLE,2477,NSW,AUSTRALIA,"{'longitude': 153.43587395, 'latitude': -28.84176469}"
11 BUSBY ROAD,BUSBY,2168,NSW,AUSTRALIA,"{'longitude': 150.87941559, 'latitude': -33.91177341}"
66 CUMBERLAND STREET,SUNSHINE NORTH,3020,VIC,AUSTRALIA,"{'longitude': 144.84413796, 'latitude': -37.77146283}"
"UNIT 3, 113 EAST ROAD",SEAFORD,3198,VIC,AUSTRALIA,"{'longitude': 145.15138716, 'latitude': -38.10516915}"
48 STANFORD CLOSE,FAWKNER,3060,VIC,AUSTRALIA,"{'longitude': 144.96289095, 'latitude': -37.69578384}"
25 PERRY STREET,MARRICKVILLE,2204,NSW,AUSTRALIA,"{'longitude': 151.16625491, 'latitude': -33.90162385}"
84B COMEL AVENUE,CAMERON PARK,2285,NSW,AUSTRALIA,"{'longitude': 151.605961, 'latitude': -32.91318665}"
24 OSGOOD AVENUE,MARRICKVILLE,2204,NSW,AUSTRALIA,"{'longitude': 151.14299284, 'latitude': -33.91383823}"
"UNIT 4, 43 ALLIANCE STREET",EAST MAITLAND,2323,NSW,AUSTRALIA,"{'longitude': 151.59523763, 'latitude': -32.75507226}"
6 DOUGLAS STREET,GUNNEDAH,2380,NSW,AUSTRALIA,"{'longitude': 150.24026941, 'latitude': -30.98868653}"
28 ROSEMONT AVENUE,EMU PLAINS,2750,NSW,AUSTRALIA,"{'longitude': 150.66693161, 'latitude': -33.7513284}"
"UNIT 7, 41 ALBERT PARADE",ASHFIELD,2131,NSW,AUSTRALIA,"{'longitude': 151.12274939, 'latitude': -33.8821622}"
456 MOWBRAY ROAD WEST,LANE COVE NORTH,2066,NSW,AUSTRALIA,"{'longitude': 151.16996846, 'latitude': -33.80769223}"
28 MAGDALA AVENUE,STRATHMORE,3041,VIC,AUSTRALIA,"{'longitude': 144.91296595, 'latitude': -37.73907683}"
31 ANNE ROAD,KNOXFIELD,3180,VIC,AUSTRALIA,"{'longitude': 145.25215826, 'latitude': -37.88889024}"
16 GLENDALE ROAD,SPRINGVALE,3171,VIC,AUSTRALIA,"{'longitude': 145.15041934, 'latitude': -37.93808192}"
895 AERODROME LANE,HAREFIELD,2650,NSW,AUSTRALIA,"{'longitude': 147.51712527, 'latitude': -34.94139766}"
18 HANNAH STREET,SEAFORD,3198,VIC,AUSTRALIA,"{'longitude': 145.13570987, 'latitude': -38.12483385}"
"UNIT 3, 11 PERIWINKLE PLACE",BALLINA,2478,NSW,AUSTRALIA,"{'longitude': 153.55879652, 'latitude': -28.84829727}"
1026 EADEVALE ROAD,EUCHAREENA,2866,NSW,AUSTRALIA,"{'longitude': 148.98349022, 'latitude': -32.86425022}"
1 COCHRANE AVENUE,CANTON BEACH,2263,NSW,AUSTRALIA,"{'longitude': 151.54736382, 'latitude': -33.27115303}"
81 ALFRED STREET,KEW,3101,VIC,AUSTRALIA,"{'longitude': 145.05496865, 'latitude': -37.81082518}"
25 DEVINE STREET,ERSKINEVILLE,2043,NSW,AUSTRALIA,"{'longitude': 151.18195825, 'latitude': -33.90515536}"
29 WHARF ROAD,KOGARAH BAY,2217,NSW,AUSTRALIA,"{'longitude': 151.12282441, 'latitude': -33.98681273}"
2C IRONBARK ROAD,MUSWELLBROOK,2333,NSW,AUSTRALIA,"{'longitude': 150.8906045, 'latitude': -32.28226861}"
4 PACIFIC STREET,KINGSCLIFF,2487,NSW,AUSTRALIA,"{'longitude': 153.568716, 'latitude': -28.24802175}"
493 MACKEYS CREEK ROAD,EUGOWRA,2806,NSW,AUSTRALIA,"{'longitude': 148.39602276, 'latitude': -33.34802146}"
39 MURRAY STREET,TRAFALGAR,3824,VIC,AUSTRALIA,"{'longitude': 146.16066868, 'latitude': -38.21171236}"
10 MERINDA AVENUE,CHARMHAVEN,2263,NSW,AUSTRALIA,"{'longitude': 151.50509268, 'latitude': -33.23860299}"
"UNIT 2, 49 PARK AVENUE",CREMORNE,2090,NSW,AUSTRALIA,"{'longitude': 151.21778951, 'latitude': -33.82727723}"
"UNIT 1, 10A TUCKWELL PLACE",MACQUARIE PARK,2113,NSW,AUSTRALIA,"{'longitude': 151.13379154, 'latitude': -33.77720129}"
"UNIT 167, 1-3 BERESFORD ROAD",HOMEBUSH,2140,NSW,AUSTRALIA,"{'longitude': 151.08972811, 'latitude': -33.86910186}"
4 KYWONG ROAD,BEROWRA,2081,NSW,AUSTRALIA,"{'longitude': 151.13861334, 'latitude': -33.63039037}"
3 ALLENBY PLACE,GLADSTONE PARK,3043,VIC,AUSTRALIA,"{'longitude': 144.89770196, 'latitude': -37.69257483}"
85 NUTTALLS ROAD,YINNAR,3869,VIC,AUSTRALIA,"{'longitude': 146.31037095, 'latitude': -38.34554835}"
46 CARINDA DRIVE,GLENHAVEN,2156,NSW,AUSTRALIA,"{'longitude': 150.99066235, 'latitude': -33.70148105}"
12 HAWTHORN GROVE,MCKINNON,3204,VIC,AUSTRALIA,"{'longitude': 145.03741491, 'latitude': -37.90861184}"
9 CLEMENT STREET,GUILDFORD,2161,NSW,AUSTRALIA,"{'longitude': 150.97802735, 'latitude': -33.85770196}"
18 THIRD AVENUE,TOUKLEY,2263,NSW,AUSTRALIA,"{'longitude': 151.54647156, 'latitude': -33.25854315}"
8 CAXTON STREET WEST,BOGGABRI,2382,NSW,AUSTRALIA,"{'longitude': 150.03740744, 'latitude': -30.70681538}"
40 HOGAN STREET,DEER PARK,3023,VIC,AUSTRALIA,"{'longitude': 144.76593898, 'latitude': -37.76943482}"
41 OLIVER STREET,GRAFTON,2460,NSW,AUSTRALIA,"{'longitude': 152.94400951, 'latitude': -29.69101293}"
1087 KIDMAN WAY,COBAR,2835,NSW,AUSTRALIA,"{'longitude': 145.94275447, 'latitude': -31.47627645}"
"UNIT 154, 192 PIGGABEEN ROAD",TWEED HEADS WEST,2485,NSW,AUSTRALIA,"{'longitude': 153.49231163, 'latitude': -28.18795903}"
"UNIT 3, 1 WAINE STREET",FRESHWATER,2096,NSW,AUSTRALIA,"{'longitude': 151.2782512, 'latitude': -33.77966608}"
"UNIT 1, 915 HEATHERTON ROAD",SPRINGVALE,3171,VIC,AUSTRALIA,"{'longitude': 145.15381496, 'latitude': -37.96243122}"
4 JACKSON PLACE,HOPPERS CROSSING,3029,VIC,AUSTRALIA,"{'longitude': 144.68069098, 'latitude': -37.86317182}"
35 KIPPAX AVENUE,LEUMEAH,2560,NSW,AUSTRALIA,"{'longitude': 150.84103928, 'latitude': -34.04826626}"
10 SCRIVEN STREET,LEUMEAH,2560,NSW,AUSTRALIA,"{'longitude': 150.83073372, 'latitude': -34.05661568}"
3A GEMBROOK ROAD,GEMBROOK,3783,VIC,AUSTRALIA,"{'longitude': 145.55298687, 'latitude': -37.95394053}"
34 HEATH AVENUE,FERNTREE GULLY,3156,VIC,AUSTRALIA,"{'longitude': 145.30639687, 'latitude': -37.87036186}"
42 LIGAR STREET,SUNBURY,3429,VIC,AUSTRALIA,"{'longitude': 144.72292936, 'latitude': -37.57850004}"
"APARTMENT 204, 5 HANKE ROAD",DONCASTER,3108,VIC,AUSTRALIA,"{'longitude': 145.12333072, 'latitude': -37.79102317}"
24 GOODWOOD DRIVE,SPRINGVALE,3171,VIC,AUSTRALIA,"{'longitude': 145.15543901, 'latitude': -37.96148861}"
9 GOBUR COURT,MEADOW HEIGHTS,3048,VIC,AUSTRALIA,"{'longitude': 144.91121996, 'latitude': -37.65940783}"
34 DALTON AVENUE,CONDELL PARK,2200,NSW,AUSTRALIA,"{'longitude': 151.00712106, 'latitude': -33.91938833}"
10 DAVEY AVENUE,GRAFTON,2460,NSW,AUSTRALIA,"{'longitude': 152.93774796, 'latitude': -29.67187218}"
"UNIT 1, 19 QUEEN STREET",HASTINGS,3915,VIC,AUSTRALIA,"{'longitude': 145.18835629, 'latitude': -38.30669824}"
"UNIT 1, 27 NOCKOLDS CRESCENT",NOBLE PARK,3174,VIC,AUSTRALIA,"{'longitude': 145.17358218, 'latitude': -37.95343042}"
52 HEATHCOTE-NAGAMBIE ROAD,HEATHCOTE,3523,VIC,AUSTRALIA,"{'longitude': 144.73572022, 'latitude': -36.94305693}"
"UNIT 2802, 117 BATHURST STREET",SYDNEY,2000,NSW,AUSTRALIA,"{'longitude': 151.20761099, 'latitude': -33.87469314}"
17 GREENE AVENUE,RYDE,2112,NSW,AUSTRALIA,"{'longitude': 151.11324693, 'latitude': -33.80959208}"
9 CECIL STREET,GORDON,2072,NSW,AUSTRALIA,"{'longitude': 151.15350403, 'latitude': -33.7608461}"
3 BELEURA AVENUE,VERMONT,3133,VIC,AUSTRALIA,"{'longitude': 145.20356789, 'latitude': -37.84275685}"
21A PEARSON STREET,LAMBTON,2299,NSW,AUSTRALIA,"{'longitude': 151.70721822, 'latitude': -32.91303743}"
11 THE BASIN ROAD,ST GEORGES BASIN,2540,NSW,AUSTRALIA,"{'longitude': 150.59017668, 'latitude': -35.08855223}"
11 EARL STREET,OBERON,2787,NSW,AUSTRALIA,"{'longitude': 149.86585131, 'latitude': -33.70457628}"
10 BOYLAND ROAD,EDMONDSON PARK,2174,NSW,AUSTRALIA,"{'longitude': 150.85412037, 'latitude': -33.95483675}"
"UNIT 5, 5 BONDS ROAD",RIVERWOOD,2210,NSW,AUSTRALIA,"{'longitude': 151.0593524, 'latitude': -33.95089757}"
14 MICA COURT,KINGS PARK,3021,VIC,AUSTRALIA,"{'longitude': 144.77197498, 'latitude': -37.73020382}"
350 DAGWORTH ROAD,LOUTH PARK,2320,NSW,AUSTRALIA,"{'longitude': 151.54898922, 'latitude': -32.77456853}"
1 ALLENDALE STREET,BROKEN HILL,2880,NSW,AUSTRALIA,"{'longitude': 141.43321096, 'latitude': -31.95689922}"
27 THOMAS STREET,MITCHAM,3132,VIC,AUSTRALIA,"{'longitude': 145.2007009, 'latitude': -37.81435185}"
15 RENWICK STREET,GLEN IRIS,3146,VIC,AUSTRALIA,"{'longitude': 145.0732535, 'latitude': -37.85200482}"
"UNIT 8, 119 ST GEORGES CRESCENT",DRUMMOYNE,2047,NSW,AUSTRALIA,"{'longitude': 151.15487868, 'latitude': -33.84784213}"
128 LIVERPOOL ROAD,KILSYTH,3137,VIC,AUSTRALIA,"{'longitude': 145.31589788, 'latitude': -37.81401886}"
4 NORMA STREET,MELTON,3337,VIC,AUSTRALIA,"{'longitude': 144.57157302, 'latitude': -37.68494481}"
48 ALMA ROAD,MAROUBRA,2035,NSW,AUSTRALIA,"{'longitude': 151.24310704, 'latitude': -33.9396113}"
"UNIT 5, 16 MCTAVISH BOULEVARD",HORSHAM,3400,VIC,AUSTRALIA,"{'longitude': 142.19994262, 'latitude': -36.72653009}"
17 BINGARA ROAD,MACQUARIE FIELDS,2564,NSW,AUSTRALIA,"{'longitude': 150.8792342, 'latitude': -33.99121921}"
"UNIT 4, 62 MYALL ROAD",CASULA,2170,NSW,AUSTRALIA,"{'longitude': 150.891971, 'latitude': -33.95316692}"
5 EVAN PLACE,INVERLOCH,3996,VIC,AUSTRALIA,"{'longitude': 145.7423148, 'latitude': -38.63253214}"
5 NORLAND COURT,MILL PARK,3082,VIC,AUSTRALIA,"{'longitude': 145.07723193, 'latitude': -37.65989184}"
"UNIT 17, 69 ALLEN STREET",LEICHHARDT,2040,NSW,AUSTRALIA,"{'longitude': 151.15425314, 'latitude': -33.87997853}"
25 CAMPBELL STREET,BALMAIN,2041,NSW,AUSTRALIA,"{'longitude': 151.18554247, 'latitude': -33.85664924}"
5 DANAE STREET,GLENROY,3046,VIC,AUSTRALIA,"{'longitude': 144.92871495, 'latitude': -37.70002683}"
"UNIT 2, 1-3 LONDON STREET",ENMORE,2042,NSW,AUSTRALIA,"{'longitude': 151.17217598, 'latitude': -33.89841595}"
20A ARNOLD DRIVE,SCORESBY,3179,VIC,AUSTRALIA,"{'longitude': 145.23412127, 'latitude': -37.8903769}"
62 CHANCELLOR DRIVE,WHEELERS HILL,3150,VIC,AUSTRALIA,"{'longitude': 145.18045713, 'latitude': -37.91882311}"
2 LILIAN STREET,GLENDALE,2285,NSW,AUSTRALIA,"{'longitude': 151.64914071, 'latitude': -32.92793221}"
190 MACQUARIE ROAD,SPRINGWOOD,2777,NSW,AUSTRALIA,"{'longitude': 150.56505715, 'latitude': -33.69904125}"
6 PRATO COURT,GLENWOOD,2768,NSW,AUSTRALIA,"{'longitude': 150.94423886, 'latitude': -33.74506871}"
9 FARRELL PLACE,FAIRFIELD WEST,2165,NSW,AUSTRALIA,"{'longitude': 150.91259975, 'latitude': -33.86476842}"
38 LITTLECROFT AVENUE,NARRE WARREN SOUTH,3805,VIC,AUSTRALIA,"{'longitude': 145.30449485, 'latitude': -38.06471086}"
2 RIVER TERRACE,MULLUMBIMBY,2482,NSW,AUSTRALIA,"{'longitude': 153.4987104, 'latitude': -28.55335275}"
5 ALLENBY COURT,MOUNT CLEAR,3350,VIC,AUSTRALIA,"{'longitude': 143.86412732, 'latitude': -37.59822417}"
"FLAT 2, 11 TOWARD STREET",MURRUMBEENA,3163,VIC,AUSTRALIA,"{'longitude': 145.06952391, 'latitude': -37.89250685}"
79 MARTIN STREET,TENTERFIELD,2372,NSW,AUSTRALIA,"{'longitude': 152.0240851, 'latitude': -29.05040711}"
10A POLO STREET,REVESBY,2212,NSW,AUSTRALIA,"{'longitude': 151.01218416, 'latitude': -33.95028437}"
"UNIT 24, 19A YOUNG STREET",NEUTRAL BAY,2089,NSW,AUSTRALIA,"{'longitude': 151.22189173, 'latitude': -33.83020919}"
"UNIT 8, 526 MOWBRAY ROAD WEST",LANE COVE NORTH,2066,NSW,AUSTRALIA,"{'longitude': 151.16414534, 'latitude': -33.8062338}"
3 FAIRFAX STREET,OBERON,2787,NSW,AUSTRALIA,"{'longitude': 149.87084431, 'latitude': -33.70679649}"
7 CHENIN MEWS,WAURN PONDS,3216,VIC,AUSTRALIA,"{'longitude': 144.31125786, 'latitude': -38.2050806}"
27 BAYVIEW STREET,TENNYSON POINT,2111,NSW,AUSTRALIA,"{'longitude': 151.11517237, 'latitude': -33.82893787}"
"UNIT 2, 14 BECKHAM STREET",SHEPPARTON,3630,VIC,AUSTRALIA,"{'longitude': 145.39040953, 'latitude': -36.39587946}"
54 HOLDEN STREET,ASHFIELD,2131,NSW,AUSTRALIA,"{'longitude': 151.12563631, 'latitude': -33.8923497}"
89 HARCOURT STREET,HAWTHORN EAST,3123,VIC,AUSTRALIA,"{'longitude': 145.05863292, 'latitude': -37.81917884}"
12 CATHERINE STREET,LEICHHARDT,2040,NSW,AUSTRALIA,"{'longitude': 151.16125554, 'latitude': -33.88707267}"
8 EDGERTON COURT,HAMPTON PARK,3976,VIC,AUSTRALIA,"{'longitude': 145.26312686, 'latitude': -38.02215086}"
5 PENGUIN PLACE,TREGEAR,2770,NSW,AUSTRALIA,"{'longitude': 150.78698858, 'latitude': -33.74164677}"
13 MERIDIAN COURT,LANGWARRIN,3910,VIC,AUSTRALIA,"{'longitude': 145.19493186, 'latitude': -38.14319586}"
77 GUM NUT DRIVE,LANGWARRIN,3910,VIC,AUSTRALIA,"{'longitude': 145.20055186, 'latitude': -38.13783086}"
54 HALLETT CRESCENT,WANGARATTA,3677,VIC,AUSTRALIA,"{'longitude': 146.31886113, 'latitude': -36.37675164}"
12 FINDON COURT,POINT COOK,3030,VIC,AUSTRALIA,"{'longitude': 144.74090903, 'latitude': -37.88127822}"
"UNIT 1, 330 ROBERTS ROAD",GREENACRE,2190,NSW,AUSTRALIA,"{'longitude': 151.06232554, 'latitude': -33.91546554}"
33 WYNYARD STREET,GUILDFORD,2161,NSW,AUSTRALIA,"{'longitude': 150.99719163, 'latitude': -33.85345956}"
1 EIRENE STREET,YARRAVILLE,3013,VIC,AUSTRALIA,"{'longitude': 144.88051695, 'latitude': -37.81831483}"
5 BUFFALO DRIVE,LALOR,3075,VIC,AUSTRALIA,"{'longitude': 145.00201695, 'latitude': -37.66925484}"
540 CHAPPLE STREET,BROKEN HILL,2880,NSW,AUSTRALIA,"{'longitude': 141.46772093, 'latitude': -31.94545026}"
9 FRANCISCO CRESCENT,ROSEMEADOW,2560,NSW,AUSTRALIA,"{'longitude': 150.79602765, 'latitude': -34.11295635}"
27 ANDERTON STREET,ISLINGTON,2296,NSW,AUSTRALIA,"{'longitude': 151.74798825, 'latitude': -32.91595718}"
3 JAMES COOK DRIVE,DIAMOND CREEK,3089,VIC,AUSTRALIA,"{'longitude': 145.15691192, 'latitude': -37.67972685}"
5 ALBION COURT,HOPPERS CROSSING,3029,VIC,AUSTRALIA,"{'longitude': 144.70840598, 'latitude': -37.85110282}"
55 FLAVELLE STREET,CONCORD,2137,NSW,AUSTRALIA,"{'longitude': 151.09818644, 'latitude': -33.85384576}"
"UNIT 6, 9-13 PERCY STREET",MITCHAM,3132,VIC,AUSTRALIA,"{'longitude': 145.1955928, 'latitude': -37.818607}"
"UNIT 2, 6 ACHILLES STREET",NELSON BAY,2315,NSW,AUSTRALIA,"{'longitude': 152.16420834, 'latitude': -32.71726931}"
82A STATION STREET,FAIRFIELD HEIGHTS,2165,NSW,AUSTRALIA,"{'longitude': 150.94520055, 'latitude': -33.86579664}"
14 OLEARIA CRESCENT,LANGWARRIN,3910,VIC,AUSTRALIA,"{'longitude': 145.20521486, 'latitude': -38.14635486}"
8 HOPETOUN STREET,DUBBO,2830,NSW,AUSTRALIA,"{'longitude': 148.61446192, 'latitude': -32.25392358}"
1 HUME PLACE,FRENCHS FOREST,2086,NSW,AUSTRALIA,"{'longitude': 151.22182123, 'latitude': -33.74175253}"
113 SEVENTEENTH AVENUE,AUSTRAL,2179,NSW,AUSTRALIA,"{'longitude': 150.81846669, 'latitude': -33.91321192}"
42 ORANA ROAD,OCEAN SHORES,2483,NSW,AUSTRALIA,"{'longitude': 153.53426065, 'latitude': -28.51784785}"
"UNIT 49, 52 ROBERTSON ROAD",BASS HILL,2197,NSW,AUSTRALIA,"{'longitude': 151.00178251, 'latitude': -33.89643946}"
"UNIT 10, 15 JACOBS STREET",BANKSTOWN,2200,NSW,AUSTRALIA,"{'longitude': 151.03755817, 'latitude': -33.91317547}"
4 PICNIC STREET,THE PONDS,2769,NSW,AUSTRALIA,"{'longitude': 150.91024899, 'latitude': -33.70989575}"
10 TAVISTOCK ROAD,SOUTH HURSTVILLE,2221,NSW,AUSTRALIA,"{'longitude': 151.10947802, 'latitude': -33.97862109}"
96 GILBERT ROAD,GLENHAVEN,2156,NSW,AUSTRALIA,"{'longitude': 151.00520353, 'latitude': -33.71420824}"
200 BARGO RIVER ROAD,TAHMOOR,2573,NSW,AUSTRALIA,"{'longitude': 150.56298478, 'latitude': -34.23384756}"
30 SOMERSET STREET,EPPING,2121,NSW,AUSTRALIA,"{'longitude': 151.08965536, 'latitude': -33.76504199}"
"UNIT 60, 22-24 WASSELL STREET",MATRAVILLE,2036,NSW,AUSTRALIA,"{'longitude': 151.23616807, 'latitude': -33.96600687}"
23 SEASPRAY STREET,NARRAWALLEE,2539,NSW,AUSTRALIA,"{'longitude': 150.46334581, 'latitude': -35.31548066}"
"UNIT 3, 29-31 SHERBROOK ROAD",HORNSBY,2077,NSW,AUSTRALIA,"{'longitude': 151.10612144, 'latitude': -33.70242711}"
26 MACASSAR STREET,COWRA,2794,NSW,AUSTRALIA,"{'longitude': 148.68895415, 'latitude': -33.82620489}"
44 PERCIVAL STREET,BEXLEY,2207,NSW,AUSTRALIA,"{'longitude': 151.12358823, 'latitude': -33.96260317}"
26 KEELER STREET,CARLINGFORD,2118,NSW,AUSTRALIA,"{'longitude': 151.05763482, 'latitude': -33.77728477}"
11 ROMANO CLOSE,EDENSOR PARK,2176,NSW,AUSTRALIA,"{'longitude': 150.8815118, 'latitude': -33.8763722}"
141 NORTH WEST ARM ROAD,GRAYS POINT,2232,NSW,AUSTRALIA,"{'longitude': 151.07528701, 'latitude': -34.04892673}"
23 STURGEON STREET,CONDER,2906,ACT,AUSTRALIA,"{'longitude': 149.09546673, 'latitude': -35.46270855}"
26 FIVEASH STREET,CHISHOLM,2905,ACT,AUSTRALIA,"{'longitude': 149.12175296, 'latitude': -35.42352212}"
7 EMMOTT PLACE,CHARNWOOD,2615,ACT,AUSTRALIA,"{'longitude': 149.03283528, 'latitude': -35.20091123}"
1 JERSEY STREET,DEAKIN,2600,ACT,AUSTRALIA,"{'longitude': 149.09908645, 'latitude': -35.31512727}"
3 BALLARAT STREET,FISHER,2611,ACT,AUSTRALIA,"{'longitude': 149.05729422, 'latitude': -35.36294902}"
"UNIT 202, 1 KEVIN TAYLOR LANE",BOWDEN,5007,SA,AUSTRALIA,"{'longitude': 138.57940056, 'latitude': -34.90489926}"
7 BAMFORD STREET,HUGHES,2605,ACT,AUSTRALIA,"{'longitude': 149.09799816, 'latitude': -35.33685399}"
5 LOMOND AVENUE,SEACOMBE HEIGHTS,5047,SA,AUSTRALIA,"{'longitude': 138.5451924, 'latitude': -35.03236339}"
12 CENTENARY AVENUE,BALAKLAVA,5461,SA,AUSTRALIA,"{'longitude': 138.42379819, 'latitude': -34.15010339}"
9 HOOTON STREET,FORDE,2914,ACT,AUSTRALIA,"{'longitude': 149.14907419, 'latitude': -35.16213975}"
39 MAIN STREET,WELSHPOOL,3966,VIC,AUSTRALIA,"{'longitude': 146.43901708, 'latitude': -38.6649842}"
"UNIT 3, 49 WILLIAMS AVENUE",ST MORRIS,5068,SA,AUSTRALIA,"{'longitude': 138.65607424, 'latitude': -34.90870861}"
30 GEORGE STREET,PAYNEHAM,5070,SA,AUSTRALIA,"{'longitude': 138.64138612, 'latitude': -34.89909947}"
19 JEFFERIS STREET,TORRENS,2607,ACT,AUSTRALIA,"{'longitude': 149.08635974, 'latitude': -35.36812084}"
14 EUGENIA STREET,RIVETT,2611,ACT,AUSTRALIA,"{'longitude': 149.03029401, 'latitude': -35.34518653}"
12 LINGER PLACE,MELBA,2615,ACT,AUSTRALIA,"{'longitude': 149.05721949, 'latitude': -35.20706229}"
169 BEASLEY STREET,TORRENS,2607,ACT,AUSTRALIA,"{'longitude': 149.09209948, 'latitude': -35.3717537}"
26 POKANA CIRCUIT,KALEEN,2617,ACT,AUSTRALIA,"{'longitude': 149.09591391, 'latitude': -35.23004481}"
98 LANGMEIL ROAD,TANUNDA,5352,SA,AUSTRALIA,"{'longitude': 138.96244528, 'latitude': -34.50840128}"
21 WINGATE STREET,GUNN,0832,NT,AUSTRALIA,"{'longitude': 130.99597349, 'latitude': -12.49103683}"
"UNIT 3, 5 ARTHUR CIRCLE",FORREST,2603,ACT,AUSTRALIA,"{'longitude': 149.12761987, 'latitude': -35.31760347}"
83B MARIBYRNONG AVENUE,KALEEN,2617,ACT,AUSTRALIA,"{'longitude': 149.1090963, 'latitude': -35.21749212}"
3 LANDER CRESCENT,AMAROO,2914,ACT,AUSTRALIA,"{'longitude': 149.12299341, 'latitude': -35.17422054}"
415 MONCK ROAD,ACACIA HILLS,0822,NT,AUSTRALIA,"{'longitude': 131.11178463, 'latitude': -12.72075666}"
37 MONKMAN STREET,CHAPMAN,2611,ACT,AUSTRALIA,"{'longitude': 149.03088115, 'latitude': -35.35369584}"
40 PINDARI CRESCENT,O'MALLEY,2606,ACT,AUSTRALIA,"{'longitude': 149.10827602, 'latitude': -35.35895982}"
42 MCHUGH STREET,EVATT,2617,ACT,AUSTRALIA,"{'longitude': 149.08087135, 'latitude': -35.20590067}"
31 ARALIA STREET,NIGHTCLIFF,0810,NT,AUSTRALIA,"{'longitude': 130.84566915, 'latitude': -12.38058652}"
4 DEMPSEY COURT,PORT AUGUSTA WEST,5700,SA,AUSTRALIA,"{'longitude': 137.74639119, 'latitude': -32.47214004}"
234 YOUNG STREET,UNLEY,5061,SA,AUSTRALIA,"{'longitude': 138.60223713, 'latitude': -34.94453}"
"UNIT 1, 51 BARNET ROAD",EVANSTON,5116,SA,AUSTRALIA,"{'longitude': 138.73818401, 'latitude': -34.61775185}"
13 ST JOHN CRESCENT,FLOREY,2615,ACT,AUSTRALIA,"{'longitude': 149.06079263, 'latitude': -35.22196661}"
31 YARRAMAN ROAD,MANOR LAKES,3024,VIC,AUSTRALIA,"{'longitude': 144.59989779, 'latitude': -37.86827209}"
34 LIDDY CRESCENT,FARRAR,0830,NT,AUSTRALIA,"{'longitude': 131.00093124, 'latitude': -12.48222518}"
38 POLWARTH CIRCUIT,DUNLOP,2615,ACT,AUSTRALIA,"{'longitude': 149.02192939, 'latitude': -35.1942874}"
23 BUCKLEY CIRCUIT,KAMBAH,2902,ACT,AUSTRALIA,"{'longitude': 149.05017585, 'latitude': -35.37955833}"
42 OFFICEDALE ROAD,OFFICER,3809,VIC,AUSTRALIA,"{'longitude': 145.43583642, 'latitude': -38.06621719}"
2 HARGRAVE STREET,NORTHFIELD,5085,SA,AUSTRALIA,"{'longitude': 138.61845711, 'latitude': -34.85427213}"
1 BUCKLAND STREET,PARAFIELD GARDENS,5107,SA,AUSTRALIA,"{'longitude': 138.60761527, 'latitude': -34.7710831}"
18 HILL STREET,KAPUNDA,5373,SA,AUSTRALIA,"{'longitude': 138.91358149, 'latitude': -34.34019748}"
10 ALBERGA STREET,KALEEN,2617,ACT,AUSTRALIA,"{'longitude': 149.09758512, 'latitude': -35.23222454}"
12 YAPUNYAH STREET,O'CONNOR,2602,ACT,AUSTRALIA,"{'longitude': 149.11291575, 'latitude': -35.25775865}"
4 GEHRS CLOSE,NICHOLLS,2913,ACT,AUSTRALIA,"{'longitude': 149.10657715, 'latitude': -35.18563189}"
